class,Sink,Sink,Sink,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer
label,LD_DE153_dhg_hhg,LD_DE153_dhg_ind,LD_DE15_dhg_el,HPPek_1_DE152_dhg_gas,HPPek_1_DE152_dhg_gas,HPPek_2_DE152_dhg_hc,HPPek_2_DE152_dhg_hc,HPPek_3_DE152_dhg_gas,HPPek_3_DE152_dhg_gas
source,B_DE153_dhg_hhg,B_DE153_dhg_ind,B_DE15_dhg_el,HPPek_1_DE152_dhg_gas,HPPek_1_DE152_dhg_gas,HPPek_2_DE152_dhg_hc,HPPek_2_DE152_dhg_hc,HPPek_3_DE152_dhg_gas,HPPek_3_DE152_dhg_gas
target,LD_DE153_dhg_hhg,LD_DE153_dhg_ind,LD_DE15_dhg_el,B_DE152_dhg_el,B_DE152_dhg_gas_th,B_DE152_dhg_el,B_DE152_dhg_hc_th,B_DE152_dhg_el,B_DE152_dhg_gas_th
attribute,actual_value,actual_value,actual_value,conversion_factors,conversion_factors,conversion_factors,conversion_factors,conversion_factors,conversion_factors
2050-01-09 14:00:00+00:00,1,0.6599416467,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 15:00:00+00:00,1,0.6505606364,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 16:00:00+00:00,1,0.6761000118,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 17:00:00+00:00,1,0.7366513587,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 18:00:00+00:00,1,0.7529798119,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 19:00:00+00:00,1,0.7380905653,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 20:00:00+00:00,1,0.7068990331,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 21:00:00+00:00,1,0.6902173202,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 22:00:00+00:00,1,0.704962646,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-09 23:00:00+00:00,1,0.6591304575,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 00:00:00+00:00,1,0.6208083108,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 01:00:00+00:00,1,0.6020201227,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 02:00:00+00:00,1,0.5929400374,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 03:00:00+00:00,1,0.5970221507,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 04:00:00+00:00,1,0.6145412202,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 05:00:00+00:00,1,0.6540539833,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 06:00:00+00:00,1,0.7642579582,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 07:00:00+00:00,1,0.8619408355,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 08:00:00+00:00,1,0.9031675629,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 09:00:00+00:00,1,0.9081001164,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 10:00:00+00:00,1,0.9096570763,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 11:00:00+00:00,1,0.9161596734,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 12:00:00+00:00,1,0.9124177363,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 13:00:00+00:00,1,0.9062683989,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 14:00:00+00:00,1,0.8947285787,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 15:00:00+00:00,1,0.8922688438,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 16:00:00+00:00,1,0.9012704269,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 17:00:00+00:00,1,0.9421046434,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 18:00:00+00:00,1,0.9352357028,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 19:00:00+00:00,1,0.9124177363,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 20:00:00+00:00,1,0.8621501747,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 21:00:00+00:00,1,0.8327641925,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 22:00:00+00:00,1,0.8079575042,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-10 23:00:00+00:00,1,0.7442791537,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 00:00:00+00:00,1,0.7008936165,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 01:00:00+00:00,1,0.6765710248,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 02:00:00+00:00,1,0.6629770643,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 03:00:00+00:00,1,0.6600986511,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 04:00:00+00:00,1,0.6720964007,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 05:00:00+00:00,1,0.7058000026,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 06:00:00+00:00,1,0.8036137169,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 07:00:00+00:00,1,0.8932632047,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 08:00:00+00:00,1,0.923290288,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 09:00:00+00:00,1,0.9136868548,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 10:00:00+00:00,1,0.9173633735,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 11:00:00+00:00,1,0.9186455757,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 12:00:00+00:00,1,0.9208567204,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 13:00:00+00:00,1,0.9177166333,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 14:00:00+00:00,1,0.9113317895,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 15:00:00+00:00,1,0.9143279559,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 16:00:00+00:00,1,0.9190904214,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 17:00:00+00:00,1,0.9531603669,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 18:00:00+00:00,1,0.9462260078,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 19:00:00+00:00,1,0.9179783072,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 20:00:00+00:00,1,0.8659967814,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 21:00:00+00:00,1,0.8199945048,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 22:00:00+00:00,1,0.7897449988,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-11 23:00:00+00:00,1,0.7263806571,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 00:00:00+00:00,1,0.6759822585,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 01:00:00+00:00,1,0.6473420471,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 02:00:00+00:00,1,0.6343237692,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 03:00:00+00:00,1,0.6424618283,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 04:00:00+00:00,1,0.6556763617,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 05:00:00+00:00,1,0.6954246314,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 06:00:00+00:00,1,0.7959728382,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 07:00:00+00:00,1,0.9025787966,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 08:00:00+00:00,1,0.9303293166,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 09:00:00+00:00,1,0.9255668511,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 10:00:00+00:00,1,0.9328937211,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 11:00:00+00:00,1,0.9507137156,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 12:00:00+00:00,1,0.9539192213,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 13:00:00+00:00,1,0.9445382109,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 14:00:00+00:00,1,0.9318077743,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 15:00:00+00:00,1,0.9218510814,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 16:00:00+00:00,1,0.9270845599,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 17:00:00+00:00,1,0.9529902788,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 18:00:00+00:00,1,0.9420653923,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 19:00:00+00:00,1,0.915832581,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 20:00:00+00:00,1,0.8601745365,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 21:00:00+00:00,1,0.8262223443,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 22:00:00+00:00,1,0.8004343787,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-12 23:00:00+00:00,1,0.7376849708,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 00:00:00+00:00,1,0.676649527,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 01:00:00+00:00,1,0.6461514307,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 02:00:00+00:00,1,0.6302024048,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 03:00:00+00:00,1,0.6353835486,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 04:00:00+00:00,1,0.6497625309,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 05:00:00+00:00,1,0.6856903612,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 06:00:00+00:00,1,0.7858722246,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 07:00:00+00:00,1,0.8890633382,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 08:00:00+00:00,1,0.926953723,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 09:00:00+00:00,1,0.9255930185,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 10:00:00+00:00,1,0.9382972877,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 11:00:00+00:00,1,0.9531865343,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 12:00:00+00:00,1,0.948371734,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 13:00:00+00:00,1,0.9429550837,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 14:00:00+00:00,1,0.9307610786,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 15:00:00+00:00,1,0.9236697152,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 16:00:00+00:00,1,0.9224136803,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 17:00:00+00:00,1,0.9514987374,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 18:00:00+00:00,1,0.9419345554,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 19:00:00+00:00,1,0.9172325365,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 20:00:00+00:00,1,0.8594549332,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 21:00:00+00:00,1,0.817403933,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 22:00:00+00:00,1,0.7839489212,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-13 23:00:00+00:00,1,0.7226648873,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 00:00:00+00:00,1,0.6634873284,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 01:00:00+00:00,1,0.6281613481,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 02:00:00+00:00,1,0.6131020136,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 03:00:00+00:00,1,0.6164776073,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 04:00:00+00:00,1,0.6392694064,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 05:00:00+00:00,1,0.6815035784,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 06:00:00+00:00,1,0.7790425351,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 07:00:00+00:00,1,0.872263872,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 08:00:00+00:00,1,0.9121822297,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 09:00:00+00:00,1,0.9115542123,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 10:00:00+00:00,1,0.9229239445,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 11:00:00+00:00,1,0.9315591841,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 12:00:00+00:00,1,0.926521961,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 13:00:00+00:00,1,0.9133728461,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 14:00:00+00:00,1,0.8877680522,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 15:00:00+00:00,1,0.883424265,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 16:00:00+00:00,1,0.8923080949,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 17:00:00+00:00,1,0.9282097578,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 18:00:00+00:00,1,0.9196791878,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 19:00:00+00:00,1,0.8842616216,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 20:00:00+00:00,1,0.8241027855,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 21:00:00+00:00,1,0.7876516073,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 22:00:00+00:00,1,0.7678036399,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-14 23:00:00+00:00,1,0.7124596041,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 00:00:00+00:00,1,0.653033455,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 01:00:00+00:00,1,0.6199447868,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 02:00:00+00:00,1,0.6026612238,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 03:00:00+00:00,1,0.6060368175,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 04:00:00+00:00,1,0.6121861548,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 05:00:00+00:00,1,0.6055919718,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 06:00:00+00:00,1,0.6030275673,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 07:00:00+00:00,1,0.6459944263,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 08:00:00+00:00,1,0.6935144117,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 09:00:00+00:00,1,0.7293375725,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 10:00:00+00:00,1,0.7491593725,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 11:00:00+00:00,1,0.7686671638,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 12:00:00+00:00,1,0.7629234211,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 13:00:00+00:00,1,0.7491593725,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 14:00:00+00:00,1,0.7205714959,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 15:00:00+00:00,1,0.7170781489,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 16:00:00+00:00,1,0.730174929,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 17:00:00+00:00,1,0.7829022255,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 18:00:00+00:00,1,0.7933691827,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 19:00:00+00:00,1,0.7660373409,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 20:00:00+00:00,1,0.7197341393,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 21:00:00+00:00,1,0.6961573184,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 22:00:00+00:00,1,0.6913425181,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-15 23:00:00+00:00,1,0.6463476861,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 00:00:00+00:00,1,0.6018500347,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 01:00:00+00:00,1,0.5684211904,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 02:00:00+00:00,1,0.5555599168,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 03:00:00+00:00,1,0.5533487721,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 04:00:00+00:00,1,0.5562795201,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 05:00:00+00:00,1,0.5458518141,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 06:00:00+00:00,1,0.5243029661,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 07:00:00+00:00,1,0.5455639727,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 08:00:00+00:00,1,0.5790320681,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 09:00:00+00:00,1,0.6158234224,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 10:00:00+00:00,1,0.6486635004,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 11:00:00+00:00,1,0.6796456935,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 12:00:00+00:00,1,0.6703562691,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 13:00:00+00:00,1,0.6450654839,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 14:00:00+00:00,1,0.6247726708,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 15:00:00+00:00,1,0.6202718792,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 16:00:00+00:00,1,0.6356059714,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 17:00:00+00:00,1,0.7189883686,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 18:00:00+00:00,1,0.7536339967,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 19:00:00+00:00,1,0.7406157188,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 20:00:00+00:00,1,0.7078279756,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 21:00:00+00:00,1,0.694966702,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 22:00:00+00:00,1,0.7001740132,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-16 23:00:00+00:00,1,0.6580052596,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 00:00:00+00:00,1,0.6170402062,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 01:00:00+00:00,1,0.5914746634,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 02:00:00+00:00,1,0.5824730803,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 03:00:00+00:00,1,0.593044707,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 04:00:00+00:00,1,0.6151823213,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 05:00:00+00:00,1,0.6592612945,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 06:00:00+00:00,1,0.7708128901,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 07:00:00+00:00,1,0.874461933,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 08:00:00+00:00,1,0.9025133781,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 09:00:00+00:00,1,0.8944669048,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 10:00:00+00:00,1,0.8997003834,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 11:00:00+00:00,1,0.9047506902,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 12:00:00+00:00,1,0.9018461096,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 13:00:00+00:00,1,0.8923604297,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 14:00:00+00:00,1,0.8817233845,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 15:00:00+00:00,1,0.8815140453,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 16:00:00+00:00,1,0.8859101673,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 17:00:00+00:00,1,0.940443014,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 18:00:00+00:00,1,0.942209313,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 19:00:00+00:00,1,0.9143541233,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 20:00:00+00:00,1,0.8610380605,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 21:00:00+00:00,1,0.8264055161,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 22:00:00+00:00,1,0.7972157894,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-17 23:00:00+00:00,1,0.7197733904,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 00:00:00+00:00,1,0.6678834504,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 01:00:00+00:00,1,0.6368489226,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 02:00:00+00:00,1,0.6249165914,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 03:00:00+00:00,1,0.6275987492,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 04:00:00+00:00,1,0.6493438526,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 05:00:00+00:00,1,0.6896678049,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 06:00:00+00:00,1,0.7931336761,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 07:00:00+00:00,1,0.8953696798,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 08:00:00+00:00,1,0.9245463228,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 09:00:00+00:00,1,0.9144587929,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 10:00:00+00:00,1,0.924193063,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 11:00:00+00:00,1,0.9350786984,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 12:00:00+00:00,1,0.9261032827,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 13:00:00+00:00,1,0.9236697152,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 14:00:00+00:00,1,0.9162120082,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 15:00:00+00:00,1,0.9130980885,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 16:00:00+00:00,1,0.9057058,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 17:00:00+00:00,1,0.9399981683,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 18:00:00+00:00,1,0.9398149965,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 19:00:00+00:00,1,0.9148905549,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 20:00:00+00:00,1,0.8629090291,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 21:00:00+00:00,1,0.8279363086,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 22:00:00+00:00,1,0.7965485209,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-18 23:00:00+00:00,1,0.7340869542,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 00:00:00+00:00,1,0.6784943282,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 01:00:00+00:00,1,0.6517381691,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 02:00:00+00:00,1,0.6435739425,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 03:00:00+00:00,1,0.6504952179,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 04:00:00+00:00,1,0.6680404548,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 05:00:00+00:00,1,0.7034449373,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 06:00:00+00:00,1,0.8004997972,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 07:00:00+00:00,1,0.8978555822,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 08:00:00+00:00,1,0.9258154414,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 09:00:00+00:00,1,0.9248079968,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 10:00:00+00:00,1,0.9320171135,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 11:00:00+00:00,1,0.939710327,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 12:00:00+00:00,1,0.9328413863,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 13:00:00+00:00,1,0.9280920046,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 14:00:00+00:00,1,0.9170362811,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 15:00:00+00:00,1,0.9107430231,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 16:00:00+00:00,1,0.9047245228,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 17:00:00+00:00,1,0.9473119546,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 18:00:00+00:00,1,0.95087072,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 19:00:00+00:00,1,0.9246117413,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 20:00:00+00:00,1,0.8745535189,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 21:00:00+00:00,1,0.8406667452,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 22:00:00+00:00,1,0.8125367979,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-19 23:00:00+00:00,1,0.749656553,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 00:00:00+00:00,1,0.7029346731,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 01:00:00+00:00,1,0.6801297903,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 02:00:00+00:00,1,0.6668760058,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 03:00:00+00:00,1,0.6689563135,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 04:00:00+00:00,1,0.6829166176,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 05:00:00+00:00,1,0.7150894271,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 06:00:00+00:00,1,0.8057201921,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 07:00:00+00:00,1,0.9019900302,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-01-20 08:00:00+00:00,1,0.9289031937,1,0.55,0.26,0.4,0.48,0.38,0.42
