class,Sink,Sink,Sink,Source,Source,Sink,Sink,Sink,Sink
label,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE150_hhg,B_DE150_ind,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-10-08 20:00:00+00:00,0.630,12.097,0.692,0.246,0.000,0.642,11.428,0.572,15.360
2050-10-08 21:00:00+00:00,0.572,12.097,0.645,0.296,0.000,0.582,11.428,0.524,15.360
2050-10-08 22:00:00+00:00,0.427,12.097,0.623,0.319,0.000,0.432,11.428,0.402,15.360
2050-10-08 23:00:00+00:00,0.306,9.677,0.582,0.330,0.000,0.307,9.143,0.299,12.288
2050-10-09 00:00:00+00:00,0.274,9.677,0.530,0.400,0.000,0.276,9.143,0.266,12.288
2050-10-09 01:00:00+00:00,0.285,9.677,0.502,0.503,0.000,0.287,9.143,0.274,12.288
2050-10-09 02:00:00+00:00,0.296,9.677,0.487,0.491,0.000,0.298,9.143,0.283,12.288
2050-10-09 03:00:00+00:00,0.346,9.677,0.484,0.488,0.000,0.349,9.143,0.329,12.288
2050-10-09 04:00:00+00:00,0.484,9.677,0.487,0.479,0.000,0.489,9.143,0.456,12.288
2050-10-09 05:00:00+00:00,0.743,9.677,0.488,0.454,0.000,0.756,9.143,0.680,12.288
2050-10-09 06:00:00+00:00,0.863,9.677,0.491,0.424,0.000,0.881,9.143,0.776,12.288
2050-10-09 07:00:00+00:00,0.815,9.677,0.511,0.396,0.006,0.833,9.143,0.725,12.288
2050-10-09 08:00:00+00:00,0.732,9.677,0.552,0.457,0.037,0.747,9.143,0.660,12.288
2050-10-09 09:00:00+00:00,0.671,12.097,0.596,0.520,0.033,0.684,11.428,0.606,15.360
2050-10-09 10:00:00+00:00,0.619,12.097,0.632,0.526,0.021,0.631,11.428,0.562,15.360
2050-10-09 11:00:00+00:00,0.574,12.097,0.666,0.486,0.030,0.584,11.428,0.523,15.360
2050-10-09 12:00:00+00:00,0.551,12.097,0.657,0.460,0.041,0.561,11.428,0.503,15.360
2050-10-09 13:00:00+00:00,0.530,12.097,0.628,0.411,0.036,0.540,11.428,0.483,15.360
2050-10-09 14:00:00+00:00,0.519,12.097,0.609,0.347,0.027,0.529,11.428,0.472,15.360
2050-10-09 15:00:00+00:00,0.526,12.097,0.595,0.306,0.013,0.536,11.428,0.475,15.360
2050-10-09 16:00:00+00:00,0.546,12.097,0.592,0.260,0.006,0.558,11.428,0.491,15.360
2050-10-09 17:00:00+00:00,0.579,12.097,0.620,0.214,0.000,0.591,11.428,0.518,15.360
2050-10-09 18:00:00+00:00,0.625,12.097,0.666,0.187,0.000,0.638,11.428,0.558,15.360
2050-10-09 19:00:00+00:00,0.658,12.097,0.698,0.180,0.000,0.673,11.428,0.587,15.360
2050-10-09 20:00:00+00:00,0.652,12.097,0.666,0.171,0.000,0.666,11.428,0.586,15.360
2050-10-09 21:00:00+00:00,0.593,12.097,0.634,0.161,0.000,0.604,11.428,0.536,15.360
2050-10-09 22:00:00+00:00,0.442,12.097,0.618,0.159,0.000,0.448,11.428,0.411,15.360
2050-10-09 23:00:00+00:00,0.316,9.677,0.571,0.177,0.000,0.318,9.143,0.305,12.288
2050-10-10 00:00:00+00:00,0.328,9.677,0.540,0.209,0.000,0.316,9.143,0.384,12.288
2050-10-10 01:00:00+00:00,0.343,9.677,0.517,0.217,0.000,0.329,9.143,0.410,12.288
2050-10-10 02:00:00+00:00,0.355,9.677,0.510,0.206,0.000,0.342,9.143,0.419,12.288
2050-10-10 03:00:00+00:00,0.413,9.677,0.515,0.193,0.000,0.401,9.143,0.473,12.288
2050-10-10 04:00:00+00:00,0.568,9.677,0.542,0.199,0.000,0.561,9.143,0.602,12.288
2050-10-10 05:00:00+00:00,0.861,9.677,0.595,0.198,0.000,0.868,9.143,0.827,12.288
2050-10-10 06:00:00+00:00,0.995,9.677,0.725,0.182,0.000,1.012,9.143,0.913,12.288
2050-10-10 07:00:00+00:00,0.944,9.677,0.832,0.149,0.143,0.957,9.143,0.883,12.288
2050-10-10 08:00:00+00:00,0.852,9.677,0.869,0.160,0.348,0.857,9.143,0.828,12.288
2050-10-10 09:00:00+00:00,0.783,12.097,0.875,0.230,0.531,0.785,11.428,0.772,15.360
2050-10-10 10:00:00+00:00,0.725,12.097,0.898,0.294,0.650,0.724,11.428,0.729,15.360
2050-10-10 11:00:00+00:00,0.675,12.097,0.919,0.299,0.658,0.671,11.428,0.699,15.360
2050-10-10 12:00:00+00:00,0.650,12.097,0.914,0.230,0.627,0.644,11.428,0.683,15.360
2050-10-10 13:00:00+00:00,0.629,12.097,0.909,0.189,0.545,0.619,11.428,0.675,15.360
2050-10-10 14:00:00+00:00,0.619,12.097,0.900,0.130,0.424,0.607,11.428,0.678,15.360
2050-10-10 15:00:00+00:00,0.629,12.097,0.890,0.064,0.260,0.616,11.428,0.694,15.360
2050-10-10 16:00:00+00:00,0.655,12.097,0.858,0.005,0.090,0.640,11.428,0.726,15.360
2050-10-10 17:00:00+00:00,0.691,12.097,0.854,0.003,0.000,0.679,11.428,0.752,15.360
2050-10-10 18:00:00+00:00,0.740,12.097,0.876,0.004,0.000,0.733,11.428,0.773,15.360
2050-10-10 19:00:00+00:00,0.774,12.097,0.894,0.006,0.000,0.773,11.428,0.783,15.360
2050-10-10 20:00:00+00:00,0.763,12.097,0.842,0.007,0.000,0.765,11.428,0.758,15.360
2050-10-10 21:00:00+00:00,0.689,12.097,0.784,0.010,0.000,0.693,11.428,0.670,15.360
2050-10-10 22:00:00+00:00,0.518,12.097,0.723,0.013,0.000,0.514,11.428,0.540,15.360
2050-10-10 23:00:00+00:00,0.376,9.677,0.644,0.015,0.000,0.365,9.143,0.430,12.288
2050-10-11 00:00:00+00:00,0.315,9.677,0.602,0.016,0.000,0.289,9.143,0.440,12.288
2050-10-11 01:00:00+00:00,0.325,9.677,0.577,0.014,0.000,0.295,9.143,0.469,12.288
2050-10-11 02:00:00+00:00,0.334,9.677,0.560,0.012,0.000,0.305,9.143,0.476,12.288
2050-10-11 03:00:00+00:00,0.386,9.677,0.564,0.010,0.000,0.355,9.143,0.535,12.288
2050-10-11 04:00:00+00:00,0.528,9.677,0.585,0.009,0.000,0.496,9.143,0.682,12.288
2050-10-11 05:00:00+00:00,0.811,9.677,0.643,0.007,0.000,0.781,9.143,0.956,12.288
2050-10-11 06:00:00+00:00,0.940,9.677,0.765,0.007,0.000,0.916,9.143,1.060,12.288
2050-10-11 07:00:00+00:00,0.896,9.677,0.855,0.005,0.003,0.869,9.143,1.026,12.288
2050-10-11 08:00:00+00:00,0.809,9.677,0.887,0.005,0.023,0.778,9.143,0.962,12.288
2050-10-11 09:00:00+00:00,0.744,12.097,0.887,0.005,0.047,0.713,11.428,0.897,15.360
2050-10-11 10:00:00+00:00,0.687,12.097,0.902,0.009,0.116,0.655,11.428,0.847,15.360
2050-10-11 11:00:00+00:00,0.648,12.097,0.919,0.015,0.210,0.615,11.428,0.811,15.360
2050-10-11 12:00:00+00:00,0.621,12.097,0.912,0.019,0.324,0.586,11.428,0.792,15.360
2050-10-11 13:00:00+00:00,0.600,12.097,0.905,0.031,0.326,0.562,11.428,0.783,15.360
2050-10-11 14:00:00+00:00,0.590,12.097,0.886,0.036,0.288,0.550,11.428,0.785,15.360
2050-10-11 15:00:00+00:00,0.599,12.097,0.870,0.030,0.197,0.558,11.428,0.802,15.360
2050-10-11 16:00:00+00:00,0.625,12.097,0.848,0.006,0.078,0.582,11.428,0.838,15.360
2050-10-11 17:00:00+00:00,0.661,12.097,0.842,0.005,0.000,0.617,11.428,0.874,15.360
2050-10-11 18:00:00+00:00,0.707,12.097,0.865,0.008,0.000,0.668,11.428,0.898,15.360
2050-10-11 19:00:00+00:00,0.737,12.097,0.884,0.012,0.000,0.702,11.428,0.908,15.360
2050-10-11 20:00:00+00:00,0.727,12.097,0.836,0.013,0.000,0.696,11.428,0.880,15.360
2050-10-11 21:00:00+00:00,0.656,12.097,0.787,0.015,0.000,0.631,11.428,0.779,15.360
2050-10-11 22:00:00+00:00,0.494,12.097,0.726,0.017,0.000,0.467,11.428,0.627,15.360
2050-10-11 23:00:00+00:00,0.360,9.677,0.652,0.018,0.000,0.332,9.143,0.495,12.288
2050-10-12 00:00:00+00:00,0.321,9.073,0.600,0.019,0.000,0.299,8.571,0.431,11.520
2050-10-12 01:00:00+00:00,0.332,9.073,0.576,0.015,0.000,0.307,8.571,0.455,11.520
2050-10-12 02:00:00+00:00,0.343,9.073,0.562,0.010,0.000,0.317,8.571,0.469,11.520
2050-10-12 03:00:00+00:00,0.399,9.073,0.568,0.010,0.000,0.372,8.571,0.530,11.520
2050-10-12 04:00:00+00:00,0.541,9.073,0.587,0.009,0.000,0.512,8.571,0.679,11.520
2050-10-12 05:00:00+00:00,0.825,9.073,0.641,0.008,0.000,0.801,8.571,0.943,11.520
2050-10-12 06:00:00+00:00,0.962,9.073,0.762,0.008,0.000,0.947,8.571,1.036,11.520
2050-10-12 07:00:00+00:00,0.917,9.073,0.852,0.007,0.124,0.901,8.571,0.991,11.520
2050-10-12 08:00:00+00:00,0.825,9.073,0.880,0.005,0.346,0.803,8.571,0.932,11.520
2050-10-12 09:00:00+00:00,0.765,10.282,0.884,0.009,0.539,0.744,9.714,0.868,13.056
2050-10-12 10:00:00+00:00,0.708,10.282,0.900,0.014,0.639,0.684,9.714,0.826,13.056
2050-10-12 11:00:00+00:00,0.663,10.282,0.918,0.014,0.635,0.637,9.714,0.789,13.056
2050-10-12 12:00:00+00:00,0.624,10.282,0.909,0.014,0.614,0.598,9.714,0.751,13.056
2050-10-12 13:00:00+00:00,0.613,10.282,0.898,0.009,0.551,0.587,9.714,0.742,13.056
2050-10-12 14:00:00+00:00,0.603,10.282,0.883,0.010,0.449,0.573,9.714,0.752,13.056
2050-10-12 15:00:00+00:00,0.612,10.282,0.868,0.018,0.268,0.579,9.714,0.776,13.056
2050-10-12 16:00:00+00:00,0.639,10.282,0.847,0.011,0.083,0.602,9.714,0.815,13.056
2050-10-12 17:00:00+00:00,0.682,10.282,0.851,0.024,0.000,0.646,9.714,0.857,13.056
2050-10-12 18:00:00+00:00,0.723,10.282,0.877,0.038,0.000,0.692,9.714,0.873,13.056
2050-10-12 19:00:00+00:00,0.755,10.282,0.895,0.054,0.000,0.728,9.714,0.890,13.056
2050-10-12 20:00:00+00:00,0.752,10.282,0.844,0.058,0.000,0.728,9.714,0.866,13.056
2050-10-12 21:00:00+00:00,0.682,10.282,0.787,0.063,0.000,0.662,9.714,0.779,13.056
2050-10-12 22:00:00+00:00,0.518,10.282,0.736,0.078,0.000,0.497,9.714,0.620,13.056
2050-10-12 23:00:00+00:00,0.383,9.073,0.666,0.098,0.000,0.361,8.571,0.492,11.520
2050-10-13 00:00:00+00:00,0.407,9.073,0.609,0.112,0.000,0.390,8.571,0.486,11.520
2050-10-13 01:00:00+00:00,0.415,9.073,0.583,0.129,0.000,0.399,8.571,0.494,11.520
2050-10-13 02:00:00+00:00,0.434,9.073,0.570,0.158,0.000,0.418,8.571,0.516,11.520
2050-10-13 03:00:00+00:00,0.501,9.073,0.576,0.207,0.000,0.482,8.571,0.594,11.520
2050-10-13 04:00:00+00:00,0.648,9.073,0.596,0.205,0.000,0.624,8.571,0.767,11.520
2050-10-13 05:00:00+00:00,0.820,9.073,0.648,0.213,0.000,0.793,8.571,0.951,11.520
2050-10-13 06:00:00+00:00,0.920,9.073,0.768,0.227,0.000,0.896,8.571,1.036,11.520
2050-10-13 07:00:00+00:00,0.868,9.073,0.857,0.225,0.004,0.845,8.571,0.981,11.520
2050-10-13 08:00:00+00:00,0.819,9.073,0.874,0.232,0.030,0.796,8.571,0.933,11.520
2050-10-13 09:00:00+00:00,0.763,10.282,0.878,0.257,0.086,0.741,9.714,0.872,13.056
2050-10-13 10:00:00+00:00,0.725,10.282,0.892,0.336,0.183,0.703,9.714,0.832,13.056
2050-10-13 11:00:00+00:00,0.694,10.282,0.903,0.442,0.230,0.672,9.714,0.797,13.056
2050-10-13 12:00:00+00:00,0.678,10.282,0.890,0.512,0.198,0.657,9.714,0.778,13.056
2050-10-13 13:00:00+00:00,0.678,10.282,0.883,0.318,0.203,0.657,9.714,0.778,13.056
2050-10-13 14:00:00+00:00,0.681,10.282,0.869,0.224,0.214,0.661,9.714,0.777,13.056
2050-10-13 15:00:00+00:00,0.710,10.282,0.852,0.140,0.065,0.690,9.714,0.811,13.056
2050-10-13 16:00:00+00:00,0.750,10.282,0.832,0.117,0.006,0.728,9.714,0.856,13.056
2050-10-13 17:00:00+00:00,0.786,10.282,0.829,0.124,0.000,0.764,9.714,0.894,13.056
2050-10-13 18:00:00+00:00,0.808,10.282,0.852,0.147,0.000,0.785,9.714,0.920,13.056
2050-10-13 19:00:00+00:00,0.825,10.282,0.894,0.159,0.000,0.801,9.714,0.943,13.056
2050-10-13 20:00:00+00:00,0.799,10.282,0.850,0.128,0.000,0.775,9.714,0.916,13.056
2050-10-13 21:00:00+00:00,0.718,10.282,0.795,0.088,0.000,0.696,9.714,0.829,13.056
2050-10-13 22:00:00+00:00,0.559,10.282,0.741,0.063,0.000,0.538,9.714,0.662,13.056
2050-10-13 23:00:00+00:00,0.438,9.073,0.670,0.055,0.000,0.420,8.571,0.523,11.520
2050-10-14 00:00:00+00:00,0.413,9.677,0.616,0.056,0.000,0.407,9.143,0.445,12.288
2050-10-14 01:00:00+00:00,0.440,9.677,0.590,0.071,0.000,0.433,9.143,0.475,12.288
2050-10-14 02:00:00+00:00,0.452,9.677,0.578,0.103,0.000,0.445,9.143,0.486,12.288
2050-10-14 03:00:00+00:00,0.512,9.677,0.586,0.147,0.000,0.504,9.143,0.548,12.288
2050-10-14 04:00:00+00:00,0.651,9.677,0.605,0.192,0.000,0.642,9.143,0.694,12.288
2050-10-14 05:00:00+00:00,0.899,9.677,0.656,0.216,0.000,0.889,9.143,0.949,12.288
2050-10-14 06:00:00+00:00,1.021,9.677,0.769,0.236,0.000,1.015,9.143,1.049,12.288
2050-10-14 07:00:00+00:00,0.973,9.677,0.851,0.265,0.003,0.966,9.143,1.005,12.288
2050-10-14 08:00:00+00:00,0.911,9.677,0.868,0.323,0.036,0.904,9.143,0.947,12.288
2050-10-14 09:00:00+00:00,0.850,12.097,0.872,0.375,0.089,0.843,11.428,0.886,15.360
2050-10-14 10:00:00+00:00,0.797,12.097,0.888,0.410,0.113,0.789,11.428,0.833,15.360
2050-10-14 11:00:00+00:00,0.766,12.097,0.899,0.408,0.088,0.759,11.428,0.802,15.360
2050-10-14 12:00:00+00:00,0.747,12.097,0.885,0.374,0.051,0.740,11.428,0.781,15.360
2050-10-14 13:00:00+00:00,0.739,12.097,0.864,0.348,0.050,0.732,11.428,0.771,15.360
2050-10-14 14:00:00+00:00,0.746,12.097,0.841,0.337,0.043,0.740,11.428,0.776,15.360
2050-10-14 15:00:00+00:00,0.772,12.097,0.826,0.314,0.015,0.766,11.428,0.801,15.360
2050-10-14 16:00:00+00:00,0.807,12.097,0.804,0.276,0.002,0.801,11.428,0.835,15.360
2050-10-14 17:00:00+00:00,0.848,12.097,0.803,0.239,0.000,0.842,11.428,0.876,15.360
2050-10-14 18:00:00+00:00,0.869,12.097,0.831,0.207,0.000,0.863,11.428,0.898,15.360
2050-10-14 19:00:00+00:00,0.879,12.097,0.864,0.185,0.000,0.873,11.428,0.909,15.360
2050-10-14 20:00:00+00:00,0.847,12.097,0.815,0.196,0.000,0.840,11.428,0.879,15.360
2050-10-14 21:00:00+00:00,0.749,12.097,0.763,0.235,0.000,0.742,11.428,0.780,15.360
2050-10-14 22:00:00+00:00,0.585,12.097,0.723,0.246,0.000,0.576,11.428,0.627,15.360
2050-10-14 23:00:00+00:00,0.458,9.677,0.665,0.227,0.000,0.450,9.143,0.495,12.288
2050-10-15 00:00:00+00:00,0.401,9.677,0.606,0.201,0.000,0.400,9.143,0.410,12.288
2050-10-15 01:00:00+00:00,0.428,9.677,0.579,0.195,0.000,0.426,9.143,0.438,12.288
2050-10-15 02:00:00+00:00,0.440,9.677,0.568,0.171,0.000,0.438,9.143,0.448,12.288
2050-10-15 03:00:00+00:00,0.498,9.677,0.568,0.147,0.000,0.496,9.143,0.505,12.288
2050-10-15 04:00:00+00:00,0.636,9.677,0.569,0.132,0.000,0.635,9.143,0.643,12.288
2050-10-15 05:00:00+00:00,0.882,9.677,0.571,0.118,0.000,0.882,9.143,0.884,12.288
2050-10-15 06:00:00+00:00,1.001,9.677,0.595,0.109,0.000,1.007,9.143,0.976,12.288
2050-10-15 07:00:00+00:00,0.963,9.677,0.643,0.111,0.005,0.966,9.143,0.944,12.288
2050-10-15 08:00:00+00:00,0.897,9.677,0.683,0.112,0.037,0.899,9.143,0.885,12.288
2050-10-15 09:00:00+00:00,0.834,12.097,0.722,0.112,0.082,0.836,11.428,0.825,15.360
2050-10-15 10:00:00+00:00,0.785,12.097,0.745,0.120,0.127,0.786,11.428,0.779,15.360
2050-10-15 11:00:00+00:00,0.751,12.097,0.756,0.108,0.139,0.752,11.428,0.747,15.360
2050-10-15 12:00:00+00:00,0.736,12.097,0.738,0.098,0.129,0.737,11.428,0.730,15.360
2050-10-15 13:00:00+00:00,0.728,12.097,0.710,0.082,0.075,0.730,11.428,0.722,15.360
2050-10-15 14:00:00+00:00,0.734,12.097,0.681,0.054,0.030,0.736,11.428,0.725,15.360
2050-10-15 15:00:00+00:00,0.754,12.097,0.667,0.023,0.014,0.757,11.428,0.742,15.360
2050-10-15 16:00:00+00:00,0.790,12.097,0.658,0.014,0.002,0.793,11.428,0.776,15.360
2050-10-15 17:00:00+00:00,0.822,12.097,0.673,0.013,0.000,0.826,11.428,0.804,15.360
2050-10-15 18:00:00+00:00,0.844,12.097,0.715,0.009,0.000,0.848,11.428,0.826,15.360
2050-10-15 19:00:00+00:00,0.854,12.097,0.747,0.007,0.000,0.858,11.428,0.837,15.360
2050-10-15 20:00:00+00:00,0.824,12.097,0.701,0.006,0.000,0.827,11.428,0.810,15.360
2050-10-15 21:00:00+00:00,0.726,12.097,0.665,0.003,0.000,0.728,11.428,0.716,15.360
2050-10-15 22:00:00+00:00,0.568,12.097,0.636,0.001,0.000,0.566,11.428,0.577,15.360
2050-10-15 23:00:00+00:00,0.447,9.677,0.588,0.000,0.000,0.445,9.143,0.459,12.288
2050-10-16 00:00:00+00:00,0.379,9.677,0.539,0.000,0.000,0.377,9.143,0.388,12.288
2050-10-16 01:00:00+00:00,0.404,9.677,0.512,0.001,0.000,0.402,9.143,0.415,12.288
2050-10-16 02:00:00+00:00,0.415,9.677,0.491,0.002,0.000,0.413,9.143,0.424,12.288
2050-10-16 03:00:00+00:00,0.470,9.677,0.485,0.004,0.000,0.468,9.143,0.478,12.288
2050-10-16 04:00:00+00:00,0.600,9.677,0.490,0.006,0.000,0.598,9.143,0.609,12.288
2050-10-16 05:00:00+00:00,0.832,9.677,0.492,0.006,0.000,0.832,9.143,0.837,12.288
2050-10-16 06:00:00+00:00,0.945,9.677,0.492,0.003,0.000,0.949,9.143,0.924,12.288
2050-10-16 07:00:00+00:00,0.908,9.677,0.514,0.002,0.000,0.911,9.143,0.894,12.288
2050-10-16 08:00:00+00:00,0.846,9.677,0.557,0.001,0.020,0.848,9.143,0.838,12.288
2050-10-16 09:00:00+00:00,0.787,12.097,0.596,0.001,0.032,0.788,11.428,0.781,15.360
2050-10-16 10:00:00+00:00,0.741,12.097,0.632,0.002,0.044,0.741,11.428,0.738,15.360
2050-10-16 11:00:00+00:00,0.709,12.097,0.668,0.002,0.056,0.709,11.428,0.707,15.360
2050-10-16 12:00:00+00:00,0.694,12.097,0.657,0.003,0.078,0.695,11.428,0.692,15.360
2050-10-16 13:00:00+00:00,0.687,12.097,0.628,0.002,0.077,0.688,11.428,0.684,15.360
2050-10-16 14:00:00+00:00,0.693,12.097,0.604,0.002,0.057,0.694,11.428,0.686,15.360
2050-10-16 15:00:00+00:00,0.712,12.097,0.589,0.002,0.018,0.713,11.428,0.703,15.360
2050-10-16 16:00:00+00:00,0.745,12.097,0.586,0.002,0.003,0.748,11.428,0.735,15.360
2050-10-16 17:00:00+00:00,0.776,12.097,0.609,0.005,0.000,0.779,11.428,0.762,15.360
2050-10-16 18:00:00+00:00,0.797,12.097,0.670,0.010,0.000,0.800,11.428,0.783,15.360
2050-10-16 19:00:00+00:00,0.806,12.097,0.715,0.022,0.000,0.809,11.428,0.793,15.360
2050-10-16 20:00:00+00:00,0.778,12.097,0.681,0.026,0.000,0.780,11.428,0.767,15.360
2050-10-16 21:00:00+00:00,0.685,12.097,0.654,0.013,0.000,0.686,11.428,0.679,15.360
2050-10-16 22:00:00+00:00,0.536,12.097,0.645,0.006,0.000,0.534,11.428,0.547,15.360
2050-10-16 23:00:00+00:00,0.422,9.677,0.597,0.006,0.000,0.420,9.143,0.435,12.288
2050-10-17 00:00:00+00:00,0.330,9.677,0.553,0.009,0.000,0.324,9.143,0.359,12.288
2050-10-17 01:00:00+00:00,0.345,9.677,0.536,0.012,0.000,0.337,9.143,0.384,12.288
2050-10-17 02:00:00+00:00,0.357,9.677,0.529,0.013,0.000,0.350,9.143,0.392,12.288
2050-10-17 03:00:00+00:00,0.415,9.677,0.537,0.014,0.000,0.410,9.143,0.442,12.288
2050-10-17 04:00:00+00:00,0.572,9.677,0.563,0.017,0.000,0.574,9.143,0.563,12.288
2050-10-17 05:00:00+00:00,0.869,9.677,0.622,0.011,0.000,0.888,9.143,0.773,12.288
2050-10-17 06:00:00+00:00,1.005,9.677,0.750,0.010,0.000,1.035,9.143,0.854,12.288
2050-10-17 07:00:00+00:00,0.953,9.677,0.846,0.011,0.001,0.979,9.143,0.826,12.288
2050-10-17 08:00:00+00:00,0.860,9.677,0.874,0.016,0.095,0.877,9.143,0.774,12.288
2050-10-17 09:00:00+00:00,0.790,12.097,0.884,0.021,0.100,0.804,11.428,0.722,15.360
2050-10-17 10:00:00+00:00,0.731,12.097,0.903,0.032,0.112,0.741,11.428,0.682,15.360
2050-10-17 11:00:00+00:00,0.681,12.097,0.923,0.057,0.097,0.686,11.428,0.653,15.360
2050-10-17 12:00:00+00:00,0.655,12.097,0.925,0.074,0.096,0.659,11.428,0.639,15.360
2050-10-17 13:00:00+00:00,0.633,12.097,0.910,0.077,0.073,0.634,11.428,0.632,15.360
2050-10-17 14:00:00+00:00,0.623,12.097,0.892,0.065,0.049,0.621,11.428,0.634,15.360
2050-10-17 15:00:00+00:00,0.633,12.097,0.869,0.048,0.033,0.630,11.428,0.649,15.360
2050-10-17 16:00:00+00:00,0.659,12.097,0.839,0.036,0.006,0.655,11.428,0.679,15.360
2050-10-17 17:00:00+00:00,0.696,12.097,0.838,0.029,0.000,0.695,11.428,0.703,15.360
2050-10-17 18:00:00+00:00,0.745,12.097,0.870,0.023,0.000,0.750,11.428,0.723,15.360
2050-10-17 19:00:00+00:00,0.781,12.097,0.900,0.021,0.000,0.791,11.428,0.732,15.360
2050-10-17 20:00:00+00:00,0.770,12.097,0.846,0.018,0.000,0.783,11.428,0.708,15.360
2050-10-17 21:00:00+00:00,0.696,12.097,0.793,0.013,0.000,0.710,11.428,0.626,15.360
2050-10-17 22:00:00+00:00,0.522,12.097,0.745,0.007,0.000,0.526,11.428,0.505,15.360
2050-10-17 23:00:00+00:00,0.378,9.677,0.678,0.006,0.000,0.373,9.143,0.402,12.288
2050-10-18 00:00:00+00:00,0.385,9.677,0.622,0.007,0.000,0.392,9.143,0.348,12.288
2050-10-18 01:00:00+00:00,0.410,9.677,0.592,0.010,0.000,0.417,9.143,0.372,12.288
2050-10-18 02:00:00+00:00,0.418,9.677,0.582,0.014,0.000,0.426,9.143,0.377,12.288
2050-10-18 03:00:00+00:00,0.472,9.677,0.592,0.019,0.000,0.481,9.143,0.423,12.288
2050-10-18 04:00:00+00:00,0.603,9.677,0.611,0.027,0.000,0.617,9.143,0.539,12.288
2050-10-18 05:00:00+00:00,0.852,9.677,0.661,0.031,0.000,0.872,9.143,0.757,12.288
2050-10-18 06:00:00+00:00,0.971,9.677,0.778,0.047,0.000,0.998,9.143,0.838,12.288
2050-10-18 07:00:00+00:00,0.933,9.677,0.869,0.057,0.000,0.958,9.143,0.811,12.288
2050-10-18 08:00:00+00:00,0.870,9.677,0.886,0.077,0.111,0.892,9.143,0.761,12.288
2050-10-18 09:00:00+00:00,0.809,12.097,0.887,0.139,0.236,0.830,11.428,0.710,15.360
2050-10-18 10:00:00+00:00,0.761,12.097,0.907,0.210,0.298,0.780,11.428,0.670,15.360
2050-10-18 11:00:00+00:00,0.728,12.097,0.924,0.258,0.268,0.746,11.428,0.641,15.360
2050-10-18 12:00:00+00:00,0.712,12.097,0.915,0.295,0.210,0.730,11.428,0.626,15.360
2050-10-18 13:00:00+00:00,0.705,12.097,0.907,0.275,0.147,0.722,11.428,0.619,15.360
2050-10-18 14:00:00+00:00,0.710,12.097,0.899,0.232,0.118,0.728,11.428,0.621,15.360
2050-10-18 15:00:00+00:00,0.728,12.097,0.883,0.181,0.083,0.747,11.428,0.634,15.360
2050-10-18 16:00:00+00:00,0.762,12.097,0.861,0.154,0.016,0.782,11.428,0.662,15.360
2050-10-18 17:00:00+00:00,0.798,12.097,0.859,0.156,0.000,0.820,11.428,0.691,15.360
2050-10-18 18:00:00+00:00,0.819,12.097,0.892,0.170,0.000,0.841,11.428,0.709,15.360
2050-10-18 19:00:00+00:00,0.827,12.097,0.908,0.184,0.000,0.849,11.428,0.718,15.360
2050-10-18 20:00:00+00:00,0.799,12.097,0.853,0.189,0.000,0.820,11.428,0.696,15.360
2050-10-18 21:00:00+00:00,0.704,12.097,0.804,0.181,0.000,0.722,11.428,0.616,15.360
2050-10-18 22:00:00+00:00,0.551,12.097,0.755,0.176,0.000,0.562,11.428,0.497,15.360
2050-10-18 23:00:00+00:00,0.430,9.677,0.679,0.175,0.000,0.438,9.143,0.392,12.288
2050-10-19 00:00:00+00:00,0.391,9.073,0.625,0.166,0.000,0.411,8.571,0.291,11.520
2050-10-19 01:00:00+00:00,0.410,9.073,0.597,0.167,0.000,0.434,8.571,0.295,11.520
2050-10-19 02:00:00+00:00,0.424,9.073,0.581,0.162,0.000,0.449,8.571,0.302,11.520
2050-10-19 03:00:00+00:00,0.483,9.073,0.586,0.155,0.000,0.510,8.571,0.352,11.520
2050-10-19 04:00:00+00:00,0.626,9.073,0.606,0.150,0.000,0.656,8.571,0.479,11.520
2050-10-19 05:00:00+00:00,0.886,9.073,0.656,0.149,0.000,0.920,8.571,0.723,11.520
2050-10-19 06:00:00+00:00,1.010,9.073,0.768,0.157,0.000,1.045,8.571,0.839,11.520
2050-10-19 07:00:00+00:00,0.959,9.073,0.868,0.155,0.000,0.994,8.571,0.790,11.520
2050-10-19 08:00:00+00:00,0.891,9.073,0.891,0.175,0.273,0.927,8.571,0.714,11.520
2050-10-19 09:00:00+00:00,0.828,10.282,0.894,0.303,0.372,0.862,9.714,0.665,13.056
2050-10-19 10:00:00+00:00,0.781,10.282,0.906,0.429,0.407,0.815,9.714,0.614,13.056
2050-10-19 11:00:00+00:00,0.744,10.282,0.922,0.510,0.426,0.778,9.714,0.576,13.056
