class,Sink,Source,Source,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink
label,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DE150_hhg,B_DE150_ind,B_DE15_01_hhg,B_DE15_01_ind,B_DE15_02_hhg,B_DE15_02_ind,B_DE15_03_hhg,B_DE15_03_ind,B_DE15_04_hhg,B_DE15_04_ind,B_DE15_05_hhg,B_DE15_05_ind,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-07-27 14:00:00+00:00,0.829,0.050,0.487,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.111,9.714,0.102,13.056
2050-07-27 15:00:00+00:00,0.811,0.054,0.402,0.097,10.282,0.097,10.282,0.097,10.282,0.097,10.282,0.097,10.282,0.097,10.282,0.098,9.714,0.093,13.056
2050-07-27 16:00:00+00:00,0.787,0.043,0.284,0.096,10.282,0.096,10.282,0.096,10.282,0.096,10.282,0.096,10.282,0.096,10.282,0.097,9.714,0.092,13.056
2050-07-27 17:00:00+00:00,0.783,0.038,0.156,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.109,9.714,0.098,13.056
2050-07-27 18:00:00+00:00,0.777,0.029,0.047,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.110,9.714,0.104,13.056
2050-07-27 19:00:00+00:00,0.763,0.026,0.013,0.112,10.282,0.112,10.282,0.112,10.282,0.112,10.282,0.112,10.282,0.112,10.282,0.113,9.714,0.106,13.056
2050-07-27 20:00:00+00:00,0.733,0.024,0.000,0.120,10.282,0.120,10.282,0.120,10.282,0.120,10.282,0.120,10.282,0.120,10.282,0.121,9.714,0.113,13.056
2050-07-27 21:00:00+00:00,0.719,0.019,0.000,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.109,10.282,0.110,9.714,0.103,13.056
2050-07-27 22:00:00+00:00,0.686,0.014,0.000,0.081,10.282,0.081,10.282,0.081,10.282,0.081,10.282,0.081,10.282,0.081,10.282,0.081,9.714,0.081,13.056
2050-07-27 23:00:00+00:00,0.618,0.010,0.000,0.066,9.073,0.066,9.073,0.066,9.073,0.066,9.073,0.066,9.073,0.066,9.073,0.066,8.571,0.066,11.520
2050-07-28 00:00:00+00:00,0.566,0.007,0.000,0.057,9.073,0.057,9.073,0.057,9.073,0.057,9.073,0.057,9.073,0.057,9.073,0.056,8.571,0.060,11.520
2050-07-28 01:00:00+00:00,0.537,0.005,0.000,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.061,8.571,0.066,11.520
2050-07-28 02:00:00+00:00,0.521,0.005,0.000,0.074,9.073,0.074,9.073,0.074,9.073,0.074,9.073,0.074,9.073,0.074,9.073,0.074,8.571,0.075,11.520
2050-07-28 03:00:00+00:00,0.523,0.006,0.000,0.088,9.073,0.088,9.073,0.088,9.073,0.088,9.073,0.088,9.073,0.088,9.073,0.088,8.571,0.088,11.520
2050-07-28 04:00:00+00:00,0.537,0.008,0.000,0.115,9.073,0.115,9.073,0.115,9.073,0.115,9.073,0.115,9.073,0.115,9.073,0.115,8.571,0.115,11.520
2050-07-28 05:00:00+00:00,0.576,0.011,0.001,0.145,9.073,0.145,9.073,0.145,9.073,0.145,9.073,0.145,9.073,0.145,9.073,0.146,8.571,0.136,11.520
2050-07-28 06:00:00+00:00,0.666,0.015,0.020,0.179,9.073,0.179,9.073,0.179,9.073,0.179,9.073,0.179,9.073,0.179,9.073,0.183,8.571,0.158,11.520
2050-07-28 07:00:00+00:00,0.748,0.021,0.061,0.156,9.073,0.156,9.073,0.156,9.073,0.156,9.073,0.156,9.073,0.156,9.073,0.159,8.571,0.143,11.520
2050-07-28 08:00:00+00:00,0.797,0.019,0.124,0.130,9.073,0.130,9.073,0.130,9.073,0.130,9.073,0.130,9.073,0.130,9.073,0.131,8.571,0.122,11.520
2050-07-28 09:00:00+00:00,0.817,0.022,0.165,0.129,10.282,0.129,10.282,0.129,10.282,0.129,10.282,0.129,10.282,0.129,10.282,0.131,9.714,0.121,13.056
2050-07-28 10:00:00+00:00,0.837,0.030,0.196,0.117,10.282,0.117,10.282,0.117,10.282,0.117,10.282,0.117,10.282,0.117,10.282,0.119,9.714,0.111,13.056
2050-07-28 11:00:00+00:00,0.857,0.034,0.184,0.118,10.282,0.118,10.282,0.118,10.282,0.118,10.282,0.118,10.282,0.118,10.282,0.120,9.714,0.111,13.056
2050-07-28 12:00:00+00:00,0.849,0.047,0.224,0.113,10.282,0.113,10.282,0.113,10.282,0.113,10.282,0.113,10.282,0.113,10.282,0.114,9.714,0.107,13.056
2050-07-28 13:00:00+00:00,0.837,0.063,0.225,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.099,9.714,0.095,13.056
2050-07-28 14:00:00+00:00,0.821,0.079,0.210,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.098,10.282,0.098,9.714,0.096,13.056
2050-07-28 15:00:00+00:00,0.803,0.099,0.226,0.089,10.282,0.089,10.282,0.089,10.282,0.089,10.282,0.089,10.282,0.089,10.282,0.089,9.714,0.087,13.056
2050-07-28 16:00:00+00:00,0.787,0.119,0.222,0.095,10.282,0.095,10.282,0.095,10.282,0.095,10.282,0.095,10.282,0.095,10.282,0.095,9.714,0.092,13.056
2050-07-28 17:00:00+00:00,0.779,0.113,0.144,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.107,10.282,0.109,9.714,0.102,13.056
2050-07-28 18:00:00+00:00,0.769,0.058,0.057,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.112,9.714,0.106,13.056
2050-07-28 19:00:00+00:00,0.750,0.041,0.014,0.115,10.282,0.115,10.282,0.115,10.282,0.115,10.282,0.115,10.282,0.115,10.282,0.116,9.714,0.110,13.056
2050-07-28 20:00:00+00:00,0.719,0.046,0.000,0.124,10.282,0.124,10.282,0.124,10.282,0.124,10.282,0.124,10.282,0.124,10.282,0.125,9.714,0.118,13.056
2050-07-28 21:00:00+00:00,0.708,0.054,0.000,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.111,10.282,0.112,9.714,0.107,13.056
2050-07-28 22:00:00+00:00,0.678,0.062,0.000,0.086,10.282,0.086,10.282,0.086,10.282,0.086,10.282,0.086,10.282,0.086,10.282,0.085,9.714,0.087,13.056
2050-07-28 23:00:00+00:00,0.611,0.060,0.000,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.062,9.073,0.061,8.571,0.066,11.520
2050-07-29 00:00:00+00:00,0.561,0.050,0.000,0.059,9.677,0.059,9.677,0.059,9.677,0.059,9.677,0.059,9.677,0.059,9.677,0.058,9.143,0.063,12.288
2050-07-29 01:00:00+00:00,0.533,0.041,0.000,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.059,9.143,0.065,12.288
2050-07-29 02:00:00+00:00,0.519,0.033,0.000,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.060,9.677,0.059,9.143,0.065,12.288
2050-07-29 03:00:00+00:00,0.516,0.030,0.000,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.143,0.077,12.288
2050-07-29 04:00:00+00:00,0.530,0.032,0.000,0.121,9.677,0.121,9.677,0.121,9.677,0.121,9.677,0.121,9.677,0.121,9.677,0.120,9.143,0.125,12.288
2050-07-29 05:00:00+00:00,0.574,0.024,0.000,0.184,9.677,0.184,9.677,0.184,9.677,0.184,9.677,0.184,9.677,0.184,9.677,0.186,9.143,0.177,12.288
2050-07-29 06:00:00+00:00,0.661,0.028,0.013,0.213,9.677,0.213,9.677,0.213,9.677,0.213,9.677,0.213,9.677,0.213,9.677,0.217,9.143,0.191,12.288
2050-07-29 07:00:00+00:00,0.739,0.085,0.098,0.186,9.677,0.186,9.677,0.186,9.677,0.186,9.677,0.186,9.677,0.186,9.677,0.189,9.143,0.170,12.288
2050-07-29 08:00:00+00:00,0.791,0.154,0.308,0.159,9.677,0.159,9.677,0.159,9.677,0.159,9.677,0.159,9.677,0.159,9.677,0.161,9.143,0.148,12.288
2050-07-29 09:00:00+00:00,0.815,0.212,0.495,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.158,11.428,0.147,15.360
2050-07-29 10:00:00+00:00,0.838,0.281,0.622,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.146,11.428,0.136,15.360
2050-07-29 11:00:00+00:00,0.849,0.338,0.691,0.143,12.097,0.143,12.097,0.143,12.097,0.143,12.097,0.143,12.097,0.143,12.097,0.144,11.428,0.134,15.360
2050-07-29 12:00:00+00:00,0.836,0.387,0.711,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.134,11.428,0.124,15.360
2050-07-29 13:00:00+00:00,0.810,0.437,0.679,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.118,11.428,0.112,15.360
2050-07-29 14:00:00+00:00,0.786,0.469,0.555,0.115,12.097,0.115,12.097,0.115,12.097,0.115,12.097,0.115,12.097,0.115,12.097,0.116,11.428,0.110,15.360
2050-07-29 15:00:00+00:00,0.758,0.487,0.456,0.104,12.097,0.104,12.097,0.104,12.097,0.104,12.097,0.104,12.097,0.104,12.097,0.105,11.428,0.100,15.360
2050-07-29 16:00:00+00:00,0.747,0.480,0.313,0.111,12.097,0.111,12.097,0.111,12.097,0.111,12.097,0.111,12.097,0.111,12.097,0.112,11.428,0.105,15.360
2050-07-29 17:00:00+00:00,0.746,0.409,0.181,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.124,11.428,0.114,15.360
2050-07-29 18:00:00+00:00,0.738,0.329,0.057,0.128,12.097,0.128,12.097,0.128,12.097,0.128,12.097,0.128,12.097,0.128,12.097,0.130,11.428,0.121,15.360
2050-07-29 19:00:00+00:00,0.718,0.276,0.014,0.135,12.097,0.135,12.097,0.135,12.097,0.135,12.097,0.135,12.097,0.135,12.097,0.137,11.428,0.128,15.360
2050-07-29 20:00:00+00:00,0.683,0.251,0.000,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.138,11.428,0.129,15.360
2050-07-29 21:00:00+00:00,0.665,0.240,0.000,0.126,12.097,0.126,12.097,0.126,12.097,0.126,12.097,0.126,12.097,0.126,12.097,0.128,11.428,0.121,15.360
2050-07-29 22:00:00+00:00,0.637,0.222,0.000,0.095,12.097,0.095,12.097,0.095,12.097,0.095,12.097,0.095,12.097,0.095,12.097,0.095,11.428,0.095,15.360
2050-07-29 23:00:00+00:00,0.584,0.200,0.000,0.067,9.677,0.067,9.677,0.067,9.677,0.067,9.677,0.067,9.677,0.067,9.677,0.066,9.143,0.070,12.288
2050-07-30 00:00:00+00:00,0.536,0.181,0.000,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.065,9.143,0.070,12.288
2050-07-30 01:00:00+00:00,0.510,0.162,0.000,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.143,0.073,12.288
2050-07-30 02:00:00+00:00,0.489,0.152,0.000,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.068,9.677,0.067,9.143,0.072,12.288
2050-07-30 03:00:00+00:00,0.484,0.144,0.000,0.082,9.677,0.082,9.677,0.082,9.677,0.082,9.677,0.082,9.677,0.082,9.677,0.082,9.143,0.086,12.288
2050-07-30 04:00:00+00:00,0.485,0.136,0.000,0.138,9.677,0.138,9.677,0.138,9.677,0.138,9.677,0.138,9.677,0.138,9.677,0.137,9.143,0.140,12.288
2050-07-30 05:00:00+00:00,0.488,0.136,0.000,0.217,9.677,0.217,9.677,0.217,9.677,0.217,9.677,0.217,9.677,0.217,9.677,0.219,9.143,0.203,12.288
2050-07-30 06:00:00+00:00,0.509,0.191,0.014,0.251,9.677,0.251,9.677,0.251,9.677,0.251,9.677,0.251,9.677,0.251,9.677,0.257,9.143,0.220,12.288
2050-07-30 07:00:00+00:00,0.554,0.311,0.101,0.225,9.677,0.225,9.677,0.225,9.677,0.225,9.677,0.225,9.677,0.225,9.677,0.230,9.143,0.202,12.288
2050-07-30 08:00:00+00:00,0.608,0.414,0.316,0.191,9.677,0.191,9.677,0.191,9.677,0.191,9.677,0.191,9.677,0.191,9.677,0.194,9.143,0.175,12.288
2050-07-30 09:00:00+00:00,0.651,0.504,0.502,0.187,12.097,0.187,12.097,0.187,12.097,0.187,12.097,0.187,12.097,0.187,12.097,0.190,11.428,0.173,15.360
2050-07-30 10:00:00+00:00,0.678,0.535,0.624,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.176,11.428,0.161,15.360
2050-07-30 11:00:00+00:00,0.689,0.578,0.690,0.171,12.097,0.171,12.097,0.171,12.097,0.171,12.097,0.171,12.097,0.171,12.097,0.174,11.428,0.158,15.360
2050-07-30 12:00:00+00:00,0.673,0.611,0.693,0.159,12.097,0.159,12.097,0.159,12.097,0.159,12.097,0.159,12.097,0.159,12.097,0.162,11.428,0.146,15.360
2050-07-30 13:00:00+00:00,0.646,0.625,0.622,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.140,11.428,0.129,15.360
2050-07-30 14:00:00+00:00,0.627,0.627,0.544,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.138,11.428,0.128,15.360
2050-07-30 15:00:00+00:00,0.616,0.622,0.441,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.122,12.097,0.123,11.428,0.114,15.360
2050-07-30 16:00:00+00:00,0.610,0.593,0.327,0.130,12.097,0.130,12.097,0.130,12.097,0.130,12.097,0.130,12.097,0.130,12.097,0.132,11.428,0.120,15.360
2050-07-30 17:00:00+00:00,0.616,0.510,0.187,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.147,11.428,0.131,15.360
2050-07-30 18:00:00+00:00,0.618,0.321,0.058,0.151,12.097,0.151,12.097,0.151,12.097,0.151,12.097,0.151,12.097,0.151,12.097,0.153,11.428,0.139,15.360
2050-07-30 19:00:00+00:00,0.608,0.135,0.013,0.157,12.097,0.157,12.097,0.157,12.097,0.157,12.097,0.157,12.097,0.157,12.097,0.160,11.428,0.145,15.360
2050-07-30 20:00:00+00:00,0.585,0.062,0.000,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.163,11.428,0.147,15.360
2050-07-30 21:00:00+00:00,0.576,0.037,0.000,0.148,12.097,0.148,12.097,0.148,12.097,0.148,12.097,0.148,12.097,0.148,12.097,0.150,11.428,0.138,15.360
2050-07-30 22:00:00+00:00,0.553,0.028,0.000,0.110,12.097,0.110,12.097,0.110,12.097,0.110,12.097,0.110,12.097,0.110,12.097,0.111,11.428,0.108,15.360
2050-07-30 23:00:00+00:00,0.512,0.024,0.000,0.076,9.677,0.076,9.677,0.076,9.677,0.076,9.677,0.076,9.677,0.076,9.677,0.076,9.143,0.079,12.288
2050-07-31 00:00:00+00:00,0.471,0.022,0.000,0.069,9.677,0.069,9.677,0.069,9.677,0.069,9.677,0.069,9.677,0.069,9.677,0.068,9.143,0.073,12.288
2050-07-31 01:00:00+00:00,0.447,0.022,0.000,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.072,9.677,0.071,9.143,0.076,12.288
2050-07-31 02:00:00+00:00,0.432,0.023,0.000,0.071,9.677,0.071,9.677,0.071,9.677,0.071,9.677,0.071,9.677,0.071,9.677,0.070,9.143,0.076,12.288
2050-07-31 03:00:00+00:00,0.428,0.024,0.000,0.086,9.677,0.086,9.677,0.086,9.677,0.086,9.677,0.086,9.677,0.086,9.677,0.085,9.143,0.090,12.288
2050-07-31 04:00:00+00:00,0.434,0.023,0.000,0.144,9.677,0.144,9.677,0.144,9.677,0.144,9.677,0.144,9.677,0.144,9.677,0.144,9.143,0.147,12.288
2050-07-31 05:00:00+00:00,0.435,0.021,0.000,0.228,9.677,0.228,9.677,0.228,9.677,0.228,9.677,0.228,9.677,0.228,9.677,0.231,9.143,0.214,12.288
2050-07-31 06:00:00+00:00,0.439,0.034,0.011,0.265,9.677,0.265,9.677,0.265,9.677,0.265,9.677,0.265,9.677,0.265,9.677,0.272,9.143,0.231,12.288
2050-07-31 07:00:00+00:00,0.463,0.070,0.102,0.238,9.677,0.238,9.677,0.238,9.677,0.238,9.677,0.238,9.677,0.238,9.677,0.243,9.143,0.213,12.288
2050-07-31 08:00:00+00:00,0.499,0.101,0.311,0.202,9.677,0.202,9.677,0.202,9.677,0.202,9.677,0.202,9.677,0.202,9.677,0.205,9.143,0.185,12.288
2050-07-31 09:00:00+00:00,0.540,0.126,0.457,0.198,12.097,0.198,12.097,0.198,12.097,0.198,12.097,0.198,12.097,0.198,12.097,0.201,11.428,0.182,15.360
2050-07-31 10:00:00+00:00,0.572,0.155,0.513,0.183,12.097,0.183,12.097,0.183,12.097,0.183,12.097,0.183,12.097,0.183,12.097,0.186,11.428,0.170,15.360
2050-07-31 11:00:00+00:00,0.602,0.135,0.483,0.181,12.097,0.181,12.097,0.181,12.097,0.181,12.097,0.181,12.097,0.181,12.097,0.184,11.428,0.166,15.360
2050-07-31 12:00:00+00:00,0.594,0.114,0.463,0.168,12.097,0.168,12.097,0.168,12.097,0.168,12.097,0.168,12.097,0.168,12.097,0.171,11.428,0.154,15.360
2050-07-31 13:00:00+00:00,0.565,0.091,0.396,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.148,11.428,0.136,15.360
2050-07-31 14:00:00+00:00,0.545,0.074,0.337,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.144,12.097,0.146,11.428,0.135,15.360
2050-07-31 15:00:00+00:00,0.535,0.047,0.269,0.129,12.097,0.129,12.097,0.129,12.097,0.129,12.097,0.129,12.097,0.129,12.097,0.130,11.428,0.121,15.360
2050-07-31 16:00:00+00:00,0.535,0.033,0.192,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.138,12.097,0.140,11.428,0.127,15.360
2050-07-31 17:00:00+00:00,0.546,0.018,0.126,0.153,12.097,0.153,12.097,0.153,12.097,0.153,12.097,0.153,12.097,0.153,12.097,0.156,11.428,0.138,15.360
2050-07-31 18:00:00+00:00,0.564,0.003,0.050,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.162,11.428,0.147,15.360
2050-07-31 19:00:00+00:00,0.571,0.000,0.009,0.167,12.097,0.167,12.097,0.167,12.097,0.167,12.097,0.167,12.097,0.167,12.097,0.170,11.428,0.153,15.360
2050-07-31 20:00:00+00:00,0.567,0.000,0.000,0.170,12.097,0.170,12.097,0.170,12.097,0.170,12.097,0.170,12.097,0.170,12.097,0.173,11.428,0.156,15.360
2050-07-31 21:00:00+00:00,0.572,0.001,0.000,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.156,12.097,0.159,11.428,0.146,15.360
2050-07-31 22:00:00+00:00,0.569,0.003,0.000,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.117,12.097,0.117,11.428,0.114,15.360
2050-07-31 23:00:00+00:00,0.524,0.007,0.000,0.080,9.677,0.080,9.677,0.080,9.677,0.080,9.677,0.080,9.677,0.080,9.677,0.080,9.143,0.083,12.288
2050-08-01 00:00:00+00:00,0.484,0.013,0.000,0.061,9.677,0.061,9.677,0.061,9.677,0.061,9.677,0.061,9.677,0.061,9.677,0.060,9.143,0.065,12.288
2050-08-01 01:00:00+00:00,0.469,0.018,0.000,0.064,9.677,0.064,9.677,0.064,9.677,0.064,9.677,0.064,9.677,0.064,9.677,0.063,9.143,0.067,12.288
2050-08-01 02:00:00+00:00,0.456,0.020,0.000,0.063,9.677,0.063,9.677,0.063,9.677,0.063,9.677,0.063,9.677,0.063,9.677,0.062,9.143,0.067,12.288
2050-08-01 03:00:00+00:00,0.463,0.021,0.000,0.077,9.677,0.077,9.677,0.077,9.677,0.077,9.677,0.077,9.677,0.077,9.677,0.076,9.143,0.079,12.288
2050-08-01 04:00:00+00:00,0.483,0.021,0.000,0.128,9.677,0.128,9.677,0.128,9.677,0.128,9.677,0.128,9.677,0.128,9.677,0.128,9.143,0.129,12.288
2050-08-01 05:00:00+00:00,0.535,0.021,0.000,0.200,9.677,0.200,9.677,0.200,9.677,0.200,9.677,0.200,9.677,0.200,9.677,0.203,9.143,0.186,12.288
2050-08-01 06:00:00+00:00,0.633,0.019,0.020,0.231,9.677,0.231,9.677,0.231,9.677,0.231,9.677,0.231,9.677,0.231,9.677,0.237,9.143,0.201,12.288
2050-08-01 07:00:00+00:00,0.716,0.028,0.105,0.207,9.677,0.207,9.677,0.207,9.677,0.207,9.677,0.207,9.677,0.207,9.677,0.212,9.143,0.183,12.288
2050-08-01 08:00:00+00:00,0.768,0.042,0.309,0.176,9.677,0.176,9.677,0.176,9.677,0.176,9.677,0.176,9.677,0.176,9.677,0.179,9.143,0.160,12.288
2050-08-01 09:00:00+00:00,0.787,0.052,0.497,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.173,12.097,0.176,11.428,0.158,15.360
2050-08-01 10:00:00+00:00,0.810,0.056,0.620,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.160,12.097,0.162,11.428,0.147,15.360
2050-08-01 11:00:00+00:00,0.827,0.068,0.654,0.158,12.097,0.158,12.097,0.158,12.097,0.158,12.097,0.158,12.097,0.158,12.097,0.160,11.428,0.143,15.360
2050-08-01 12:00:00+00:00,0.822,0.085,0.673,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.146,12.097,0.149,11.428,0.133,15.360
2050-08-01 13:00:00+00:00,0.810,0.098,0.638,0.127,12.097,0.127,12.097,0.127,12.097,0.127,12.097,0.127,12.097,0.127,12.097,0.129,11.428,0.117,15.360
2050-08-01 14:00:00+00:00,0.796,0.111,0.593,0.125,12.097,0.125,12.097,0.125,12.097,0.125,12.097,0.125,12.097,0.125,12.097,0.127,11.428,0.116,15.360
2050-08-01 15:00:00+00:00,0.783,0.117,0.470,0.112,12.097,0.112,12.097,0.112,12.097,0.112,12.097,0.112,12.097,0.112,12.097,0.114,11.428,0.104,15.360
2050-08-01 16:00:00+00:00,0.761,0.109,0.330,0.120,12.097,0.120,12.097,0.120,12.097,0.120,12.097,0.120,12.097,0.120,12.097,0.122,11.428,0.109,15.360
2050-08-01 17:00:00+00:00,0.753,0.070,0.183,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.132,12.097,0.135,11.428,0.119,15.360
2050-08-01 18:00:00+00:00,0.748,0.045,0.053,0.139,12.097,0.139,12.097,0.139,12.097,0.139,12.097,0.139,12.097,0.139,12.097,0.141,11.428,0.126,15.360
2050-08-01 19:00:00+00:00,0.737,0.059,0.012,0.145,12.097,0.145,12.097,0.145,12.097,0.145,12.097,0.145,12.097,0.145,12.097,0.147,11.428,0.132,15.360
2050-08-01 20:00:00+00:00,0.712,0.080,0.000,0.147,12.097,0.147,12.097,0.147,12.097,0.147,12.097,0.147,12.097,0.147,12.097,0.150,11.428,0.134,15.360
2050-08-01 21:00:00+00:00,0.704,0.092,0.000,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.136,12.097,0.138,11.428,0.125,15.360
2050-08-01 22:00:00+00:00,0.674,0.095,0.000,0.101,12.097,0.101,12.097,0.101,12.097,0.101,12.097,0.101,12.097,0.101,12.097,0.102,11.428,0.098,15.360
2050-08-01 23:00:00+00:00,0.607,0.093,0.000,0.070,9.677,0.070,9.677,0.070,9.677,0.070,9.677,0.070,9.677,0.070,9.677,0.070,9.143,0.072,12.288
2050-08-02 00:00:00+00:00,0.560,0.090,0.000,0.054,9.677,0.054,9.677,0.054,9.677,0.054,9.677,0.054,9.677,0.054,9.677,0.053,9.143,0.057,12.288
2050-08-02 01:00:00+00:00,0.534,0.086,0.000,0.056,9.677,0.056,9.677,0.056,9.677,0.056,9.677,0.056,9.677,0.056,9.677,0.055,9.143,0.059,12.288
2050-08-02 02:00:00+00:00,0.524,0.077,0.000,0.055,9.677,0.055,9.677,0.055,9.677,0.055,9.677,0.055,9.677,0.055,9.677,0.054,9.143,0.058,12.288
2050-08-02 03:00:00+00:00,0.528,0.075,0.000,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.066,9.677,0.065,9.143,0.068,12.288
2050-08-02 04:00:00+00:00,0.541,0.079,0.000,0.110,9.677,0.110,9.677,0.110,9.677,0.110,9.677,0.110,9.677,0.110,9.677,0.110,9.143,0.111,12.288
2050-08-02 05:00:00+00:00,0.575,0.087,0.000,0.169,9.677,0.169,9.677,0.169,9.677,0.169,9.677,0.169,9.677,0.169,9.677,0.171,9.143,0.157,12.288
2050-08-02 06:00:00+00:00,0.656,0.104,0.036,0.199,9.677,0.199,9.677,0.199,9.677,0.199,9.677,0.199,9.677,0.199,9.677,0.205,9.143,0.174,12.288
2050-08-02 07:00:00+00:00,0.734,0.141,0.096,0.180,9.677,0.180,9.677,0.180,9.677,0.180,9.677,0.180,9.677,0.180,9.677,0.184,9.143,0.160,12.288
2050-08-02 08:00:00+00:00,0.783,0.179,0.178,0.153,9.677,0.153,9.677,0.153,9.677,0.153,9.677,0.153,9.677,0.153,9.677,0.156,9.143,0.140,12.288
2050-08-02 09:00:00+00:00,0.802,0.217,0.271,0.149,12.097,0.149,12.097,0.149,12.097,0.149,12.097,0.149,12.097,0.149,12.097,0.152,11.428,0.136,15.360
2050-08-02 10:00:00+00:00,0.822,0.258,0.360,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.137,12.097,0.139,11.428,0.126,15.360
